Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Conc,CELL LINE,RUN,SET,notes
L - 17,Summary,10775,,L,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 18,Summary,8714,,L,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 19,Summary,9978,,L,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 20,Summary,11391,,L,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 21,Summary,9064,,L,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 22,Summary,10547,,L,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 23,Summary,10178,,L,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
L - 24,Summary,12238,,L,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 1,Summary,10227,,M,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 2,Summary,11183,,M,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 3,Summary,12036,,M,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 4,Summary,9987,,M,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 5,Summary,9675,,M,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 6,Summary,11920,,M,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 7,Summary,10434,,M,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 8,Summary,9694,,M,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 9,Summary,11183,,M,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 10,Summary,10119,,M,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 11,Summary,10573,,M,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 12,Summary,10758,,M,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 13,Summary,9410,,M,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 14,Summary,10321,,M,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 15,Summary,11227,,M,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 16,Summary,10280,,M,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 17,Summary,9431,,M,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 18,Summary,9497,,M,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 19,Summary,10071,,M,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 20,Summary,9849,,M,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 21,Summary,10820,,M,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 22,Summary,10539,,M,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 23,Summary,11128,,M,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
M - 24,Summary,11246,,M,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 1,Summary,10137,,N,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 2,Summary,9404,,N,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 3,Summary,11756,,N,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 4,Summary,11541,,N,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 5,Summary,10503,,N,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 6,Summary,12158,,N,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 7,Summary,9936,,N,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 8,Summary,10527,,N,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 9,Summary,10872,,N,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 10,Summary,11405,,N,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 11,Summary,9941,,N,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 12,Summary,10082,,N,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 13,Summary,9671,,N,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 14,Summary,10416,,N,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 15,Summary,11045,,N,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 16,Summary,11781,,N,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 17,Summary,10937,,N,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 18,Summary,10442,,N,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 19,Summary,11466,,N,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 20,Summary,9888,,N,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 21,Summary,11053,,N,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 22,Summary,10274,,N,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 23,Summary,10981,,N,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
N - 24,Summary,11365,,N,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 1,Summary,10338,,O,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 2,Summary,9716,,O,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 3,Summary,12108,,O,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 4,Summary,9096,,O,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 5,Summary,10745,,O,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 6,Summary,9223,,O,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 7,Summary,9920,,O,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 8,Summary,11173,,O,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 9,Summary,11349,,O,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 10,Summary,11261,,O,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 11,Summary,10025,,O,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 12,Summary,11254,,O,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 13,Summary,10763,,O,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
O - 14,Summary,10818,,O,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
